X,Y,Z,FaceLabels
0.9850101138548246,0.4198248360283181,-0.03570225807152831,What is Love?
0.9618603423240477,0.4329151544460923,-0.012594121587973808,Language versus movement
0.011396535235513452,0.4785289268989561,-0.006395730230913193,Video
0.9142249381388394,0.6247535675336691,-0.006666152576090803,12 Rules for Life
0.9611701200754021,0.43354290110030436,-0.003225330281046922,Nested Complexity Built by NCAs
0.7700079711014363,0.3466054016910154,-0.0113708495680457,Tout Alice - Lewis Carroll
0.9188419559930673,0.6542340447355639,-0.00808555740965893,ALife2023 Latex Save
0.7052709303523093,0.3632423701091042,-0.022047813218360315,Saving habit
0.9146284348475814,0.6252279325477397,-0.011060282499576387,Grocery List
0.9995785111231625,0.6303312775721075,-0.0022133934408295856,Write From the Subconscious
0.9614192534865333,0.4330135065670768,-0.027686165278869645,Continental Philosophy
0.9172517585250128,0.6529412305275535,-0.004335077057810778,Truly Novel AI and Communication
0.9844353070433575,0.4196205768064566,-0.011649538774662816,What is Love?
0.8493490159616406,0.23380658065103543,-0.005608069413436232,Parkinson law
0.9997590131105949,0.6293481676022967,-0.005918669698431812,The Best I've Got
0.7701338786297987,0.3468268971901293,-0.012149915528523864,Dilemmes De Prisonniers Et Stratégies Dominantes : La Théorie Des Jeux #7 - Fernando Corbalán
0.870806507951532,0.41689681868687883,-0.022396313820186795,Cool Eggs
0.9614466417100772,0.4340517798869446,-0.006814994287910778,Does AI Need More Innate Machinery? Response
0.922086464658465,0.6209429190951155,-0.004327467183342154,GPT4 Cal Poly Scholarship
0.8814975234633594,0.33667567201313686,-0.018275000714874656,Adjust for Sqft in Diffusion
0.9843059791324327,0.419138737445539,-0.023888235301236634,22-10-25 Collected
0.8486708872781127,0.23371298269789942,-0.013999687370462005,The Pi-Dive
0.7022436538516217,0.36783851663190426,-0.013549274106038584,DSP (Digital Signal Processor)
0.9015242181909102,0.6212559491208887,-0.006823726017958026,Untitled 1
0.0005743447525863744,0.4852235036507862,-0.002139318518496746,Welcome in my mind 🧠
0.9219696077481243,0.6573798137930388,-0.011803109482296334,GPT4 Cal Poly Scholarship
0.7057779915655278,0.36304483497119,-0.025288566821397795,Personal finances
0.9606483420582287,0.43256221822276325,-0.024361513376513686,Pickled stuff
0.9053858965170647,0.621765228182486,-0.008181355387218456,GPT For MLN Analysis
0.9050095786749015,0.621528163420301,-0.008545524651862191,GPT For MLN Analysis
0.9125799040292973,0.6273961521041131,-0.006381058578348858,Vipassana Review
0.922465016375515,0.6211710541532456,-0.004321322310359221,LLMs as a Personal Translator
0.7046706697948261,0.36436268865048305,-0.010125319660318342,Places
0.9136417946798374,0.6251889253143152,-0.007020151340428496,12 Rules for Life
0.7019001443105053,0.36832768205416866,-0.010122028552431802,Hardware
0.9200776256069387,0.6574634128341597,-0.00827726872488226,GPT4 Cal Poly Scholarship
0.772881025467392,0.350797568241535,-0.009810789424109668,La Lecture Rapide - Tony Buzan
0.9128993651736464,0.6285074988725987,-0.011982607528478755,Loci Map Idea Brainstorm
0.7056717805172812,0.36382860481615187,-0.016547335787911836,Places
0.9087736984117383,0.6267248431631824,-0.0057712912185968485,Change These Addresses When You Move Out
0.9990881970554668,0.62973589640436,-0.00755248668365052,Colonization is a bubble
0.8806578626839991,0.3370953024322508,-0.012774196198503979,Iterative Environment Creation
0.001255304379191121,0.48695516719357657,-0.002378619453003256,README
0.9189784643249541,0.6546782801295439,-0.007707951982889899,God Emperor of Dune
0.7841079268018059,0.33261808707434104,-0.009912578524735738,"Xavier Niel : La Voie Du Pirate  - Solveig Godluck, Emmanuel Paquette "
0.9049106305774175,0.6206400935014729,-0.007859750372511257,Molly Situation GPT-3 March
0.7735110654660539,0.35170253973765253,-0.019169512163397996,The 4-hour Workweek - Tim Ferris
0.9199999670209226,0.6562056986373996,-0.005852142494548306,GPT4 Cal Poly Scholarship
0.7864717755918043,0.33527947836907124,-0.007972164925564839,Taschen's London - Agelika Taschen
0.9624812211156696,0.4331548950061761,-0.040249154241964985,Predoctoral Program
0.0037625902620416433,0.48963741578600223,-0.004137867107189773,Reading imaginary
0.9104533126921546,0.6410943509748475,-0.020073527302406004,Loci Map Idea Brainstorm
0.9181900934386082,0.6524173670700322,-0.006171551386581755,ALife2023 Latex Save
0.9012709272274553,0.3698416434647476,-0.028660126538117475,Going Postal
0.8974803951787227,0.6428264431335974,-0.021658269684863073,README
0.840978103158452,0.17343145236067653,-0.021962020100605065,"Le Royaume Des Animaux 14 : Lépis Maca - Maurice Burton, Robert Burton "
0.8701046925879434,0.4162199127509918,-0.014553581628565277,It's Strange That I Age
0.7820587862894457,0.3467830665694684,-0.011074204704578334,"Traité Complet D’harmonie, Théorie Et Pratique  - Emile Durand"
0.8739798674438141,0.147968739114883,-0.015782326586152855,Perrenial Philosophy
0.905927393588421,0.6202798239136414,-0.010370797521607219,temp md tempate
0.8850109714799697,0.32445351319336463,-0.024346043633605166,Suffering is Gradient Descent
0.9181453334857463,0.6535925943909977,-0.003031057915338012,ALife2023 Latex Save
0.8592754906260626,0.5398117093542819,-0.016371834272163516,Mullvad
0.0013757454301244949,0.4857466939145501,-0.004354396186957416,Contact me 💌
0.7003258586433356,0.3708607204464972,-0.02876990328165134,Freemium
0.7735816016251474,0.3500740535772129,-0.009859792504114862,La Vie Secrète Des Nombres : Les Bizarreries Des Mathématiques #27 - Joaquín Navarro
0.9612468972262493,0.43219090823377226,-0.013405518252978373,Science is a Fugue
0.8975844122348805,0.6450728865551235,-0.01686694599607616,Slime Mold Fitness Function
0.9009024378997887,0.6205342206339324,-0.011059253259262481,Yorgos Lanthimos
0.9223637350490544,0.6224832018128837,-0.008168253805167296,GPT4 Cal Poly Scholarship
0.8467547632865948,0.21334579492158356,-0.012489127945390378,Keeping track of ideas
0.0022973616418894187,0.48580680086615985,-0.008618855282323989,Programming languages
0.9831072166744664,0.41754339083776415,-0.019364206453158155,22-10-25 Collected
0.7823362028016494,0.3506455916031707,-0.00749865001963358,"La Crise économique De 1929, Anatomie D'une Catastrophe Financière - J.K. Galbraith"
0.7588124858148291,0.35730169113130567,-0.017011131962968648,Preamp
0.9091995564559263,0.6255818634198995,-0.009901264820981167,How an algorthm feels from the inside
0.7515262085099652,0.35297712813173304,-0.009472990312937808,202106122321 Forgetting is active inhibition
0.7840450848542134,0.3351748167722496,-0.008754582265903239,"Le Royaume Des Animaux 15 : Maca Mésite - Maurice Burton, Robert Burton "
0.008751120921060937,0.480337871490799,-0.011478220137063403,Analytical reading
0.7639429805658606,0.32576910039820683,-0.019952060541471264,Hyperoxia
0.919604358624938,0.6569351372607397,-0.008208195140490444,Twainism - Good Website
0.9160681212191681,0.652898407298858,-0.01790128402896255,Fibrous-Directional Diffusion and SM Fitness
0.9093263960713721,0.6282465862363719,-0.011833265555691613,Individual AI Dialects
0.7094133879046725,0.3640149429312382,-0.011296049676818527,Stock markets
0.0024384338688477913,0.4874616345565249,-0.00430871723526511,README
0.9219675564274417,0.32402630632711615,-0.028126188219738144,Hours HRL
0.8531242125266814,0.25056125528554457,-0.01351480783599306,Mind maps
0.781403945021742,0.3512218383357136,-0.007414543989459026,Germinal - Emile Zola
0.938734877360266,0.6066701202865616,-0.02050381973428918,GPT Boasting about me
0.9164643826137009,0.6518084311172523,-0.015299426057630666,Naturalistic Fractal File Explorer
0.7838661783743783,0.3341944321819569,-0.008084876826829807,Animal Farm - Georges Orwell
0.8301316600468691,0.17910870768737286,-0.021650319950011022,Jimi Hendrix - Jane L. Hendrix
0.7060443841680532,0.3657607225718469,-0.01808135096133792,Emergency fund
0.7486755049989623,0.33417317721614964,-0.02069038781074304,"202106122343 The slipbox is a tool to think in, not about"
0.8427743837140933,0.2143185484519374,-0.015465684045687513,Blockchain   La Révolution De La Confiance  - Laurent Leloup 
0.8416525423222445,0.17471403862031598,-0.012548258876872716,Une Nouvelle Manière De Voir Le Monde : La Géométrie Fractale #9 - Isabel Binimelis Bassa
0.8513933646557353,0.24566474492258386,-0.011542787201387312,Scélératesse
0.7785465569909904,0.3964424706625834,-0.027370585835109207,~ My library - MoC
0.8441380708275668,0.21427319520008967,-0.012490994389782756,Collecting old books
0.0033895311243343326,0.4881385446428353,-0.0064471100263888866,Reading imaginary
0.9138035239843618,0.2582568798973833,-0.028995560830103455,12 Rules for Life
0.9118988997985074,0.6263228081304737,-0.007340562685779935,Vipassana Review
0.9072286299288725,0.6280228990922081,-0.011979633687220891,Evolving Self-organizing Cellular Automata Based on Neural Network Genotypes
0.8490979623573124,0.2409597386394636,-0.01355380439989025,Making new friends
0.9140209929577489,0.6274597471739911,-0.009827309841583889,People b
0.9230345583491637,0.6203554171836436,-0.009322148308905454,Network Direction in Grid Diffusion
0.9074100850950251,0.6267617694650857,-0.008020821039535402,Future publications?
0.9166747349503487,0.6542160788875255,-0.011605642067390962,My Preparation for a PhD
0.8714386325068109,0.1476686281899695,-0.011472098440703364,Ethical Issues With AI
0.8721645645847264,0.14851265381629858,-0.01208189823372242,2023-02-27 HRL Meeting Ideas
0.9217296002543156,0.6552286466053169,-0.02122955001333163,GPT4 Cal Poly Scholarship
0.9101440726966629,0.6262681621101635,-0.007676648533584345,Zotero Annotation Pattern Reference
