X,Y,Z,FaceLabels
0.8928357864552429,0.45820943786335644,0.0,Welcome in my mind 🧠
0.8994147501204,0.43736174644023923,0.0,Welcome in my mind 🧠
0.26126732710659106,0.42786653389729024,0.0,README
0.3862592245426152,0.3268473442115092,0.0,README
0.9112053299202523,0.4357491867208565,0.0,Contact me 💌
0.9073690179765479,0.4353264991500454,0.0,Create a programming language
0.8959089155838833,0.4347848538470074,0.0,Programming languages
0.2586769173501952,0.42328406330903856,0.0,Inspectional reading
0.19226458018420473,0.22757973746456744,0.0,Reading philosophy
0.9035755168082029,0.43787665927083474,0.0,Reading philosophy
0.8991145302728674,0.431925217855086,0.0,Reading imaginary
0.8989048909022354,0.45875329120154595,0.0,Reading imaginary
0.9009772213053242,0.4453200587900486,0.0,Reading technics should differ depending on book type
0.9058129919347758,0.43365587470391653,0.0,Elementary reading
0.2613669738445789,0.4207696244742233,0.0,Re-reading books
0.28309459450182756,0.19347084619650926,0.0,Evaluate a book
0.7923109451597128,0.4551878895219762,0.0,Syntopical reading
0.9126692408948563,0.43295369223110025,0.0,Syntopical reading
0.897093187510113,0.4486242590795442,0.0,The four levels of reading
0.7956144109959109,0.4535419567993389,0.0,Reading science and mathematics
0.9021344334624442,0.43158958297615935,0.0,Speed reading
0.8694675447580769,0.39393351314447106,0.0,Speed reading
0.8953449077484509,0.4620470551536262,0.0,Selective reading
0.8575223008269672,0.36272377490029517,0.0,Reading history
0.8613967759935426,0.3596385758532369,0.0,Reading biographies
0.8166865348905272,0.3849587622963559,0.0,Reading digests
0.18689084499410005,0.22312191702248682,0.0,Reading news
0.8963985684931968,0.4544036888628781,0.0,Analytical reading
0.8627488927775561,0.362923447341085,0.0,Augmented reality
0.8724594978977165,0.42883631877579187,0.0,AR devices
0.32424158481025367,0.34111167389627595,0.0,Mixed reality
0.9019314852463304,0.45002956863287324,0.0,No-code tools for AR
0.28898127761900394,0.36136264128050954,0.0,Video
0.8248271557080589,0.3727625216210236,0.0,Premiere Pro
0.910272550080347,0.4272626646451214,0.0,Make great videos
0.8800921037971553,0.42227354283811647,0.0,Make great videos
0.351230172278844,0.33207373281593777,0.0,Make great videos
0.8454036801388108,0.4816499756676129,0.0,Hyperinflation
0.17659922502896347,0.2733891156478826,0.0,Printing more money could create inflation
0.27940326578024954,0.17222310843782435,0.0,Music theory
0.1763372537535553,0.2670120432980718,0.0,One drop pattern
0.9045830897059364,0.44299261265995593,0.0,Circle of fifth
0.2509305407515653,0.23123360052076627,0.0,Contrapuntal music (in film)
0.9096890403960973,0.4405804539545365,0.0,Chords progressions
0.8875816475404803,0.4426019702970062,0.0,Chords progressions
0.3847997247233894,0.324601677675331,0.0,Harmonic Minor
